"","Month","Color","Deform","Trt","SL","SH","SW","LL","PL","AL","UL","LCT","LPAS","PW","AW","PVM","PS","CT (RIGHT TEETH)","Total wt","muscle wt"
"1461","August","C22",NA,2,38.95,22.01125,16.963125,8.1,20.9725,14.54125,29.95,11.8525,16.1825,6.23,2.86,5.03,5.82,2.7855,21.49,3.15
"1462","August","C23",NA,2,42,22.01125,16.963125,8.52,20.9725,14.54125,30.9,11.8525,16.1825,6.4,2.86,5.03,6.36,2.7855,25.09,2.28
"1463","August","C24",NA,2,39.6,22.01125,16.963125,8.8,20.9725,14.54125,28.84,11.8525,16.1825,6.35,2.86,5.03,6.65,2.7855,22.62,2.39
"1464","August","C25",NA,2,43.45,22.01125,16.963125,11.21,20.9725,14.54125,32.68,11.8525,16.1825,7.04,2.86,5.03,5.95,2.7855,26.01,3.23
"1465","August","C26",NA,2,40.24,22.01125,16.963125,11.16,20.9725,14.54125,31.21,11.8525,16.1825,7.1,2.86,5.03,5.85,2.7855,23.38,3.4
"1466","August","C27",NA,2,43.88,22.01125,16.963125,11.29,20.9725,14.54125,33.03,11.8525,16.1825,7.13,2.86,5.03,5.75,2.7855,26.44,2.69
"1467","August","C28",NA,2,41.43,22.01125,16.963125,9.4,20.9725,14.54125,31.85,11.8525,16.1825,7.04,2.86,5.03,6.02,2.7855,24.97,3.42
"1468","August","C29",NA,2,45.16,22.01125,16.963125,12.36,20.9725,14.54125,33.42,11.8525,16.1825,6.79,2.86,5.03,5.95,2.7855,29.84,1.97
"1469","August","C30",NA,2,39.37,22.01125,16.963125,10.57,20.9725,14.54125,29.36,11.8525,16.1825,6,2.86,5.03,5.62,2.7855,22.59,3.54
"1470","August","C31",NA,2,40.72,22.01125,16.963125,9.68,20.9725,14.54125,29.32,11.8525,16.1825,6.18,2.86,5.03,6.33,2.7855,23.44,2.83
"1471","August","C32",NA,2,43.48,22.01125,16.963125,10.66,20.9725,14.54125,33.07,11.8525,16.1825,7.09,2.86,5.03,6.95,2.7855,26.35,3.28
"1472","August","C33",NA,2,41.4,22.01125,16.963125,12.8,20.9725,14.54125,33.34,11.8525,16.1825,6.69,2.86,5.03,6.19,2.7855,24.79,5.82
"1473","August","C34",NA,2,38.22,22.01125,16.963125,10.45,20.9725,14.54125,30.58,10.18,16.1825,5.8,2.86,5.03,5.38,2.7855,21.6,2.36
"1474","August","C35",NA,2,41.43,22.01125,16.963125,10.84,20.9725,14.54125,32.03,11.8525,16.1825,6.52,2.86,5.03,5.97,2.7855,24.86,2.83
"1475","August","C36",NA,2,41.44,22.01125,16.963125,11.52,20.9725,14.54125,31.47,11.8525,16.1825,6.97,2.86,5.03,6.83,2.7855,24.32,2.27
"1476","August","C37",NA,2,41.52,22.01125,16.963125,11.72,20.9725,14.54125,31.2,11.8525,16.1825,7.02,2.86,5.03,6.33,2.7855,24.77,5.5
"1477","August","C38",NA,2,39.32,22.01125,16.963125,10.76,20.9725,14.54125,29.29,11.8525,16.1825,6.61,2.86,5.03,5.55,2.7855,22.36,3.12
"1478","August","C39",NA,2,43.62,22.01125,16.963125,11.4,20.9725,14.54125,33.25,11.8525,16.1825,7.67,2.86,5.03,5.8,2.7855,26.42,2.92
"1479","August","C40",NA,2,42.46,22.01125,16.963125,12.17,20.9725,14.54125,31.62,11.8525,16.1825,5.97,2.86,5.03,5.24,2.7855,25.93,2.82
"1480","August","C41",NA,2,48.04,22.01125,16.963125,13.5,20.9725,14.54125,36.85,11.8525,16.1825,7.83,2.86,5.03,6.48,2.7855,21.8,2.23
"1481","August","C42",NA,2,41.8,22.01125,16.963125,11.36,20.9725,14.54125,31.67,11.8525,16.1825,7.24,2.86,5.03,5.83,2.7855,23.46,2.64
"1482","August","C43",NA,2,39.01,22.01125,16.963125,11.5,20.9725,14.54125,30.31,11.8525,16.1825,6.42,2.86,5.03,4.77,2.7855,22.74,3.76
"1483","August","C44",NA,2,45.57,22.01125,16.963125,14.09,20.9725,14.54125,34.8,11.8525,16.1825,7.44,2.86,5.03,7.14,2.7855,29.6,2.97
"1484","August","C45",NA,2,49.21,22.01125,16.963125,13.22,20.9725,14.54125,38.64,11.8525,16.1825,8.55,2.86,5.03,7.76,2.7855,22.97,4.33
"1485","August","C46",NA,2,41.71,22.01125,16.963125,11.54,20.9725,14.54125,31.6,11.8525,16.1825,6.26,2.86,5.03,5.43,2.7855,24.56,3.9
"1486","August","C47",NA,2,46.4,22.01125,16.963125,11.52,20.9725,14.54125,34.91,11.8525,16.1825,7.9,2.86,5.03,6.77,2.7855,30.78,2.7
"1487","August","C48",NA,2,44,22.01125,16.963125,13.64,20.9725,14.54125,34.41,11.8525,16.1825,7.49,2.86,5.03,6.22,2.7855,28.64,3.1
"1488","August","C49",NA,2,34.3,22.01125,16.963125,7.17,20.9725,14.54125,25.1,11.8525,16.1825,5.9,2.86,5.03,5.37,2.7855,18.79,5.25
"1489","August","C50",NA,2,41.15,22.01125,16.963125,10.87,20.9725,14.54125,33.64,11.8525,16.1825,7.21,2.86,5.03,4.88,2.7855,24.51,3.41
"1490","August","C51",NA,2,43.14,22.01125,16.963125,12.48,20.9725,14.54125,32.41,11.8525,16.1825,7.39,2.86,5.03,5.93,2.7855,26.75,3.47
"1491","August","C52",NA,2,45.17,22.01125,16.963125,13.64,20.9725,14.54125,35.5,11.8525,16.1825,6.95,2.86,5.03,6.45,2.7855,29.65,4.42
"1492","August","C53",NA,2,42.6,22.01125,16.963125,12.3,20.9725,14.54125,33.48,11.8525,16.1825,7.41,2.86,5.03,5.87,2.7855,25.12,5.02
"1493","August","C54",NA,2,40.92,22.01125,16.963125,9.92,20.9725,14.54125,30.7,11.8525,16.1825,6.63,2.86,5.03,5.97,2.7855,23.06,2.06
"1494","August","C55",NA,2,49.1,22.01125,16.963125,9.97,20.9725,14.54125,30.14,11.8525,16.1825,6.52,2.86,5.03,5.83,2.7855,22.75,3.24
"1495","August","C56",NA,2,42.02,22.01125,16.963125,11.8,20.9725,14.54125,32.27,11.8525,16.1825,6.96,2.86,5.03,6.55,2.7855,25.76,3.91
"1496","August","C57",NA,2,40.55,22.01125,16.963125,11.21,20.9725,14.54125,30.81,11.8525,16.1825,7.21,2.86,5.03,5.84,2.7855,23.84,4.31
"1497","August","C58",NA,2,39.99,3.45,16.963125,11.32,20.9725,14.54125,30.53,11.8525,16.1825,7.12,2.86,5.03,6.35,2.7855,22.39,3.2
"1498","August","C59",NA,2,39.15,22.01125,16.963125,10.47,20.9725,14.54125,29.74,11.8525,16.1825,6.62,2.86,5.03,6.34,2.7855,22.15,2.09
"1499","August","C60",NA,2,40.32,22.01125,16.963125,10.4,20.9725,14.54125,30.96,11.8525,16.1825,6.38,2.86,5.03,5.53,2.7855,23.79,2.02
"1500","August","C61",NA,2,38.6,22.01125,16.963125,11.29,20.9725,14.54125,29.22,11.8525,16.1825,6.74,2.86,5.03,5.74,2.7855,21.23,2.89
"1501","August","C62",NA,2,43.1,22.01125,16.963125,11.76,20.9725,14.54125,33.12,11.8525,16.1825,8.05,2.86,5.03,7.12,2.7855,26.22,3.2
"1502","August","C63",NA,2,43.1,22.01125,16.963125,10.84,20.9725,14.54125,31.36,11.8525,16.1825,6.73,2.86,5.03,7.33,2.7855,26,2.92
"1503","August","C64",NA,2,39.33,22.01125,16.963125,10.58,20.9725,14.54125,29.59,11.8525,16.1825,6.61,2.86,5.03,5.41,2.7855,21.31,2.85
"1504","August","C65",NA,2,40.04,22.01125,16.963125,10.01,20.9725,14.54125,29.5,11.8525,16.1825,6.88,2.86,5.03,6.49,2.7855,23.21,2.01
"1505","August","C66",NA,2,43.71,22.01125,16.963125,10.68,20.9725,14.54125,33.59,11.8525,16.1825,8.05,2.86,5.03,6.66,2.7855,26.22,2.83
"1506","August","C67",NA,2,41.87,22.01125,16.963125,10.69,20.9725,14.54125,29.39,11.8525,16.1825,6.93,2.86,5.03,5.75,2.7855,24.84,1.58
"1507","August","C68",NA,2,37.44,22.01125,16.963125,9.43,20.9725,14.54125,28.2,11.8525,16.1825,6.1,2.86,5.03,5.58,2.7855,20.14,4.63
"1508","August","D1",NA,3,39.42,22.01125,16.963125,9.89,20.9725,14.54125,28.57,11.8525,16.1825,6.52,2.86,5.03,5.61,2.7855,22.31,2.8
"1509","August","D2",NA,3,39.48,22.01125,16.963125,11.07,20.9725,14.54125,29.98,11.8525,16.1825,7.06,2.86,5.03,6.48,2.7855,23.15,1.88
"1510","August","D3",NA,3,45.44,22.01125,16.963125,12.12,20.9725,14.54125,34.51,11.8525,16.1825,8.41,2.86,5.03,7.1,2.7855,29.09,2.84
"1511","August","D4",NA,3,39.94,22.01125,16.963125,9.96,20.9725,14.54125,29.5,11.8525,16.1825,7.26,2.86,5.03,6.46,2.7855,22.43,2.74
"1512","August","D5",NA,3,40.75,22.01125,16.963125,10.05,20.9725,14.54125,29.71,11.8525,16.1825,7.71,2.86,5.03,5.46,2.7855,24.27,2.73
"1513","August","D6",NA,3,45.45,22.01125,16.963125,12.72,20.9725,14.54125,32.91,11.8525,16.1825,7.35,2.86,5.03,6.64,2.7855,29.74,3.21
"1514","August","D7","D",3,40.21,22.01125,16.963125,10.58,20.9725,14.54125,29.81,11.8525,16.1825,6.49,2.86,5.03,6.29,2.7855,23.61,1.65
"1515","August","D8",NA,3,43.51,22.01125,16.963125,12.1,20.9725,14.54125,33.11,11.8525,16.1825,8.16,2.86,5.03,6.25,2.7855,26.38,2.79
"1516","August","D9","D",3,49.5,22.01125,16.963125,13.09,20.9725,14.54125,35.98,11.8525,16.1825,9.61,2.86,5.03,8.38,2.7855,23.72,1.94
"1517","August","D10",NA,3,42.72,22.01125,16.963125,11,20.9725,14.54125,30.97,11.8525,16.1825,6.92,2.86,5.03,7.05,2.7855,25.2,4.06
"1518","August","D11",NA,3,45.25,22.01125,16.963125,12.94,20.9725,14.54125,34.51,11.8525,16.1825,7.64,2.86,5.03,6.99,2.7855,27.87,3.22
"1519","August","D12",NA,3,42.6,22.01125,16.963125,12.01,20.9725,14.54125,32.54,11.8525,16.1825,7.87,2.86,5.03,6.69,2.7855,25.81,3.46
"1520","August","D13",NA,3,40.18,22.01125,16.963125,10.12,20.9725,14.54125,30.47,11.8525,16.1825,7.19,2.86,5.03,5.4,2.7855,23.38,3.59
"1521","August","D14",NA,3,38.65,22.01125,16.963125,11.66,20.9725,14.54125,29.12,11.8525,16.1825,6.48,2.86,5.03,5.15,2.7855,21.94,3.31
"1522","August","D15",NA,3,42.36,22.01125,16.963125,10.68,20.9725,14.54125,31.51,11.8525,16.1825,7.35,2.86,5.03,5.16,2.7855,25.78,4.07
"1523","August","D16",NA,3,40.39,22.01125,16.963125,9.23,20.9725,14.54125,29.79,11.8525,16.1825,7.63,2.86,5.03,6.32,2.7855,24.49,5.08
"1524","August","D17",NA,3,41.54,22.01125,16.963125,10.69,20.9725,14.54125,31.17,11.8525,16.1825,7.45,2.86,5.03,6.06,2.7855,24.71,3.72
"1525","August","D18",NA,3,42.37,22.01125,16.963125,12.06,20.9725,14.54125,26.05,6.67,4.94,7.44,2.86,5.03,4.93,2.7855,25.68,4.2
"1526","August","D19",NA,3,42.42,22.01125,16.963125,10.6,20.9725,14.54125,29.24,11.8525,16.1825,7.1,2.86,5.03,6.07,2.7855,25.35,3.32
"1527","August","D20",NA,3,46.1,22.01125,16.963125,12.2,20.9725,14.54125,34.58,11.8525,16.1825,9.9,2.86,5.03,6.88,2.7855,25.84,2.9
"1528","August","D21",NA,3,42.85,22.01125,16.963125,10.67,20.9725,14.54125,30.55,11.8525,16.1825,6.43,2.86,5.03,6.04,2.7855,25.46,2.62
"1529","August","D22",NA,3,47.87,22.01125,16.963125,13.99,20.9725,14.54125,36.94,11.8525,16.1825,8.3,2.86,5.03,7.31,2.7855,23.16,3.63
"1530","August","E1","D",4,41.15,22.01125,16.963125,11.74,20.9725,14.54125,31.14,11.8525,16.1825,6.99,2.86,5.03,6.46,2.7855,24.04,3.24
"1531","August","E2",NA,4,44.17,22.01125,16.963125,10.67,20.9725,14.54125,32.56,11.8525,16.1825,6.4,2.86,5.03,7.66,2.7855,26.17,3.47
"1532","August","E3",NA,4,35.72,22.01125,16.963125,13.13,20.9725,14.54125,34.7,11.8525,16.1825,9.02,2.86,5.03,6.7,2.7855,19.95,3.65
"1533","August","E4",NA,4,30.76,22.01125,16.963125,11.53,20.9725,14.54125,30.34,11.8525,16.1825,6.67,2.86,5.03,6.27,2.7855,19.03,5.21
"1534","August","E5",NA,4,39.19,22.01125,16.963125,10.44,20.9725,14.54125,30.09,11.8525,16.1825,6.6,2.86,5.03,5.74,2.7855,22.51,2.9
"1535","August","E6",NA,4,38.39,22.01125,16.963125,9.56,20.9725,14.54125,29.52,11.8525,16.1825,6.37,2.86,5.03,5.39,2.7855,21.95,4.11
"1536","August","E7",NA,4,42.3,22.01125,16.963125,11.28,20.9725,14.54125,30.64,11.8525,16.1825,6.87,2.86,5.03,5.31,2.7855,25.12,3
"1537","August","E8",NA,4,43.41,22.01125,16.963125,10.99,20.9725,14.54125,33.34,11.8525,16.1825,6.43,2.86,5.03,6.31,2.7855,26.21,3.14
"1538","August","E9","D",4,47.17,22.01125,16.963125,11.57,20.9725,14.54125,33.82,11.8525,16.1825,8.83,2.86,5.03,7.13,2.7855,26.37,2.52
"1539","August","E10",NA,4,43.63,22.01125,16.963125,13.16,20.9725,14.54125,33.16,11.8525,16.1825,8.36,2.86,5.03,6.64,2.7855,26.95,3.11
"1540","August","E11",NA,4,37.49,22.01125,16.963125,9.14,20.9725,14.54125,27.49,11.8525,16.1825,6.36,2.86,5.03,6.13,2.7855,21.18,2.82
"1541","August","E12",NA,4,35.67,22.01125,16.963125,9.55,20.9725,14.54125,28.34,11.8525,16.1825,6.23,2.86,5.03,5.45,2.7855,19.55,2.37
"1542","August","E13",NA,4,38.83,22.01125,16.963125,9.04,20.9725,14.54125,28.67,11.8525,16.1825,7.45,2.86,5.03,5.72,2.7855,22.52,3.89
"1543","August","E14",NA,4,44.87,22.01125,16.963125,13.12,20.9725,14.54125,33.06,11.8525,16.1825,7.37,2.86,5.03,7.11,2.7855,28.62,4.13
"1544","August","E15",NA,4,42.17,22.01125,16.963125,11.36,20.9725,14.54125,31.2,11.8525,16.1825,7.41,2.86,5.03,6.45,2.7855,24.45,3.4
"1545","August","E16",NA,4,47.68,22.01125,16.963125,11.93,20.9725,14.54125,35.63,11.8525,16.1825,8.24,2.86,5.03,6.17,2.7855,23.29,2.02
"1546","August","E17",NA,4,43.54,22.01125,16.963125,9.81,20.9725,14.54125,32.34,11.8525,16.1825,6.84,2.86,5.03,6.23,2.7855,26.62,3.17
"1547","August","E18",NA,4,45.02,22.01125,16.963125,11.49,20.9725,14.54125,33.02,11.8525,16.1825,7.11,2.86,5.03,6.38,2.7855,29.61,3.4
"1548","August","G1",NA,5,42.66,22.01125,16.963125,12.25,20.9725,14.54125,33.25,11.8525,16.1825,7.43,2.86,5.03,5.5,2.7855,17.23,3.83
"1549","August","G2",NA,5,37.78,22.01125,16.963125,8.67,20.9725,14.54125,26.66,11.8525,16.1825,6.8,2.86,5.03,5.24,2.7855,20.19,4.48
"1550","August","G3",NA,5,39.53,22.01125,16.963125,10.68,20.9725,14.54125,29.04,11.8525,16.1825,7.24,2.86,5.03,4.93,2.7855,22.54,3.33
"1551","August","G4",NA,5,40.77,22.01125,16.963125,12,20.9725,14.54125,31.01,11.8525,16.1825,6.3,2.86,5.03,5.53,2.7855,23.16,4.8
"1552","August","G5",NA,5,37.45,22.01125,16.963125,10.59,20.9725,14.54125,28.88,11.8525,16.1825,6.63,2.86,5.03,4.79,2.7855,20.96,5.26
"1553","August","G6","D",5,43.81,22.01125,16.963125,11.62,20.9725,14.54125,33.08,11.8525,16.1825,7.46,2.86,5.03,6.16,2.7855,25.27,4.11
"1554","August","G7","D",5,47.74,22.01125,16.963125,11.93,20.9725,14.54125,36.73,11.8525,16.1825,7.52,2.86,5.03,7.14,2.7855,27.1,4.29
"1555","August","G8","D",5,39.9,22.01125,16.963125,10.56,20.9725,14.54125,31.09,11.8525,16.1825,7.4,2.86,5.03,5.15,2.7855,22.48,4.31
"1556","August","G9",NA,5,42.84,22.01125,16.963125,10.76,20.9725,14.54125,32.88,11.8525,16.1825,7.53,2.86,5.03,5.75,2.7855,25.12,3.45
"1557","August","G10",NA,5,49.76,22.01125,16.963125,13.11,20.9725,14.54125,35.56,11.8525,16.1825,8.66,2.86,5.03,7.41,2.7855,24.92,3.46
"1558","August","G11",NA,5,44.67,22.01125,16.963125,11.86,20.9725,14.54125,32.94,11.8525,16.1825,7.32,2.86,5.03,6.54,2.7855,26.39,3.06
"1559","August","G12",NA,5,44.77,22.01125,16.963125,11.07,20.9725,14.54125,33.58,11.8525,16.1825,7.13,2.86,5.03,7.25,2.7855,26.85,2.85
"1560","August","G13",NA,5,44.29,22.01125,16.963125,10.41,20.9725,14.54125,32.47,11.8525,16.1825,7.45,2.86,5.03,6.89,2.7855,25.63,3.54
"1561","August","G14",NA,5,42.97,22.01125,16.963125,12.53,20.9725,14.54125,30.85,11.8525,16.1825,6.77,2.86,5.03,9.95,2.7855,23.15,4.18
"1562","August","G15",NA,5,42.71,22.01125,16.963125,11.1,20.9725,14.54125,30.9,11.8525,16.1825,6.68,2.86,5.03,5.88,2.7855,25.64,5.18
"1563","August","G16",NA,5,39.64,22.01125,16.963125,10.16,20.9725,14.54125,29.91,11.8525,16.1825,7.54,2.86,5.03,5.91,2.7855,22.19,1.75
"1564","August","G17",NA,5,40.49,22.01125,16.963125,10.67,20.9725,14.54125,31.41,11.8525,16.1825,7.1,2.86,5.03,5.06,2.7855,23.93,2.68
"1565","August","G18",NA,5,42.89,22.01125,16.963125,10.73,20.9725,14.54125,32.57,11.8525,16.1825,6.89,2.86,5.03,5.16,2.7855,24,3.92
"1566","August","G19",NA,5,41.83,22.01125,16.963125,11.26,20.9725,14.54125,31.1,11.8525,16.1825,7.49,2.86,5.03,6.29,2.7855,25.64,2.88
"1567","August","G20",NA,5,44.95,22.01125,16.963125,11.7,20.9725,14.54125,33.2,11.8525,16.1825,7.95,2.86,5.03,6.28,2.7855,26.18,2.48
"1568","August","G21",NA,5,46.09,22.01125,16.963125,11.51,20.9725,14.54125,35.97,11.8525,16.1825,8.82,2.86,5.03,7.01,2.7855,27.53,3.32
"1569","August","G22",NA,5,41.71,22.01125,16.963125,11.1,20.9725,14.54125,30.8,11.8525,16.1825,7.22,2.86,5.03,5.65,2.7855,25.85,3.46
"1570","August","G23",NA,5,42.57,22.01125,16.963125,10.92,20.9725,14.54125,32.53,11.8525,16.1825,8.3,2.86,5.03,5.98,2.7855,25.98,3
"1571","August","G24",NA,5,39.92,22.01125,16.963125,9.03,20.9725,14.54125,29.4,11.8525,16.1825,7.28,2.86,5.03,6,2.7855,22.96,2.05
"1572","August","G25",NA,5,40.49,22.01125,16.963125,11,20.9725,14.54125,29.77,11.8525,16.1825,6.86,2.86,5.03,5.43,2.7855,23.29,2.84
"1573","August","G26","D",5,47.28,22.01125,16.963125,13.3,20.9725,14.54125,37.05,11.8525,16.1825,8.25,2.86,5.03,7.11,2.7855,24.1,2.38
"1574","August","G27",NA,5,41.14,22.01125,16.963125,9.33,20.9725,14.54125,31.48,11.8525,16.1825,7.93,2.86,5.03,6.38,2.7855,24.28,3.73
"1575","August","G28","D",5,38.37,22.01125,16.963125,10.36,20.9725,14.54125,28.52,11.8525,16.1825,6.91,2.86,5.03,5.33,2.7855,21.98,3.31
"1576","August","G29",NA,5,46.63,22.01125,16.963125,13.55,20.9725,14.54125,35.65,11.8525,16.1825,7.97,2.86,5.03,6.64,2.7855,29.64,2.14
"1577","August","G30",NA,5,37.14,22.01125,16.963125,8.16,20.9725,14.54125,27.14,11.8525,16.1825,6.91,2.86,5.03,5.88,2.7855,20.3,1.67
"1578","August","G31",NA,5,40.26,22.01125,16.963125,9.9,20.9725,14.54125,28.76,11.8525,16.1825,6.51,2.86,5.03,6.09,2.7855,23.76,2.01
"1579","August","G32",NA,5,45.85,22.01125,16.963125,12.16,20.9725,14.54125,34.52,11.8525,16.1825,6.9,2.86,5.03,6.72,2.7855,29.4,1.8
"1580","August","G33","D",5,40.33,22.01125,16.963125,10.55,20.9725,14.54125,30.03,11.8525,16.1825,6.54,2.86,5.03,5.91,2.7855,23.68,4.6
"1581","August","G34",NA,5,48.18,22.01125,16.963125,13.55,20.9725,14.54125,36.75,11.8525,16.1825,7.95,2.86,5.03,7.4,2.7855,23.04,4.45
"1582","August","G35",NA,5,42.8,22.01125,16.963125,10.41,20.9725,14.54125,32.13,11.8525,16.1825,6.86,2.86,5.03,5.27,2.7855,25.51,2.81
"1583","August","G36",NA,5,40.14,22.01125,16.963125,9.46,20.9725,14.54125,30.84,11.8525,16.1825,7.75,2.86,4.81,6.26,2.7855,24.12,3.2
"1584","August","G37",NA,5,41.83,22.01125,16.963125,10.7,20.9725,14.54125,32.62,11.8525,16.1825,6.45,2.86,5.03,6.24,2.7855,24.18,2.65
"1585","August","G38",NA,5,39,22.01125,16.963125,8.95,20.9725,14.54125,29.6,11.8525,16.1825,6.97,2.86,5.03,6.36,2.7855,21.86,4.11
"1586","August","G39","D",5,43.26,22.01125,16.963125,11.03,20.9725,14.54125,32.08,11.8525,16.1825,7.42,2.86,5.03,6.51,2.7855,28.85,3.43
"1587","August","G40",NA,5,39.64,22.01125,16.963125,9.03,20.9725,14.54125,29.52,11.8525,16.1825,6.68,2.86,5.03,5.17,2.7855,22.91,2.8
"1588","August","G41","D",5,43.48,22.01125,16.963125,9.27,20.9725,14.54125,32.22,11.8525,16.1825,7.93,2.86,5.03,5.81,2.7855,26.05,4.35
"1589","August","G42",NA,5,38.51,22.01125,16.963125,8.29,20.9725,14.54125,27.27,11.8525,16.1825,6.82,2.86,5.03,5.53,2.7855,21.86,1.64
"1590","August","G43",NA,5,37.27,22.01125,16.963125,10.07,20.9725,14.54125,29.18,11.8525,16.1825,6.1,2.86,5.03,5.07,2.7855,20.7,3.45
"1591","August","G44","D",5,38.35,22.01125,16.963125,10.61,20.9725,14.54125,30.22,11.8525,16.1825,7.4,2.86,5.03,6.27,2.7855,21.69,3.31
"1592","August","G45",NA,5,41.74,22.01125,16.963125,18.495,20.9725,14.54125,19.19,11.8525,6.63,4.92,2.86,5.03,5.04,2.7855,24.44,3.06
"1593","August","G46",NA,5,43.28,22.01125,16.963125,9.83,20.9725,14.54125,31.3,11.8525,16.1825,6.84,2.86,5.03,5.58,2.7855,28.08,3.15
"1594","August","G47",NA,5,36.26,22.01125,16.963125,9.1,20.9725,14.54125,27.37,11.8525,16.1825,6.52,2.86,5.03,5,2.7855,19.81,3.07
"1595","August","G48",NA,5,40.37,22.01125,16.963125,10.09,20.9725,14.54125,30.79,11.8525,16.1825,6.26,2.86,5.03,5.66,2.7855,23.15,3.07
"1596","August","G49",NA,5,35.37,22.01125,16.963125,7.55,20.9725,14.54125,26.88,11.8525,16.1825,6.2,2.86,5.03,5.84,2.7855,19.64,2.55
"1597","August","J1",NA,6,40.91,22.01125,16.963125,11.44,20.9725,14.54125,30.08,11.8525,16.1825,8.34,2.86,5.03,6.19,2.7855,23.75,3.55
"1598","August","J2",NA,6,37.61,22.01125,16.963125,10.16,20.9725,14.54125,27.39,11.8525,16.1825,5.98,2.86,5.03,5.16,2.7855,20.54,3.7
"1599","August","J3","D",6,43.83,22.01125,16.963125,13.15,20.9725,14.54125,33.15,11.8525,16.1825,8.9,2.86,5.03,6.51,2.7855,27.9,4.27
"1600","August","J4","D",6,41.32,22.01125,16.963125,11.63,20.9725,14.54125,32.74,11.8525,16.1825,7.61,2.86,5.03,6.73,2.7855,24.74,3.89
"1601","September","A1",NA,1,32.02,22.01125,16.963125,7.44,20.9725,14.54125,23.2,11.8525,16.1825,4.28,2.86,5.03,5.31,2.7855,18.03,1.74
"1602","September","A2",NA,1,33.37,22.01125,16.963125,8.21,20.9725,14.54125,16.36,11.8525,16.1825,5.16,2.86,5.03,5.11,2.7855,18.02,1.27
"1603","September","A3",NA,1,34.81,22.01125,16.963125,8.44,20.9725,14.54125,26,11.8525,16.1825,5.36,2.86,5.03,4.34,2.7855,19.32,2.4
"1604","September","A4",NA,1,32.71,22.01125,16.963125,6.93,20.9725,14.54125,23.17,11.8525,16.1825,4.89,2.86,5.03,4.52,2.7855,18.91,1.24
"1605","September","A5",NA,1,35.55,22.01125,16.963125,7.13,20.9725,14.54125,24.6,11.8525,16.1825,4.91,2.86,5.03,5.42,2.7855,19.03,2.31
"1606","September","A6",NA,1,36.01,22.01125,16.963125,6.61,20.9725,14.54125,27.03,11.8525,16.1825,4.77,2.86,5.03,5.3,2.7855,19.05,2.14
"1607","September","A7",NA,1,39.84,22.01125,16.963125,7.91,20.9725,14.54125,30.11,11.8525,16.1825,6.98,2.86,5.03,5.29,2.7855,23.88,3.27
"1608","September","A8",NA,1,36.26,22.01125,16.963125,7.4,20.9725,14.54125,27.64,11.8525,16.1825,5.4,2.86,5.03,4.59,2.7855,19.23,2.63
"1609","September","A9",NA,1,33.05,22.01125,16.963125,5.76,20.9725,14.54125,24.75,11.8525,16.1825,4.43,2.86,5.03,4.71,2.7855,19.81,1.63
"1610","September","A10",NA,1,33.94,22.01125,16.963125,7.59,20.9725,14.54125,25.63,11.8525,16.1825,5.11,2.86,5.03,5.1,2.7855,18.67,2.02
"1611","September","A11",NA,1,36.46,22.01125,16.963125,8.31,20.9725,14.54125,25.53,11.8525,16.1825,5.4,2.86,5.03,5.29,2.7855,19.35,2.26
"1612","September","A12",NA,1,36.44,22.01125,16.963125,7.91,20.9725,14.54125,27.4,11.8525,16.1825,4.78,2.86,5.03,5.59,2.7855,18.62,2.63
"1613","September","A13",NA,1,31.82,22.01125,16.963125,8.37,20.9725,14.54125,23.15,11.8525,16.1825,5.48,2.86,5.03,5.9,2.7855,18.8,1.65
"1614","September","A14","D",1,35.07,22.01125,16.963125,7.46,20.9725,14.54125,25.23,11.8525,16.1825,6.24,2.86,5.03,5.12,2.7855,19.61,2.2
"1615","September","A15",NA,1,38.29,22.01125,16.963125,8.69,20.9725,14.54125,26.111,11.8525,16.1825,5.38,2.86,5.03,5.19,2.7855,21.54,1.94
"1616","September","A16",NA,1,30.35,22.01125,16.963125,9.04,20.9725,14.54125,23.3,11.8525,16.1825,4.36,2.86,5.03,4.44,2.7855,16.99,1.3
"1617","September","A17",NA,1,36.76,22.01125,16.963125,7.26,20.9725,14.54125,26.989,11.8525,16.1825,4.79,2.86,5.03,4.46,2.7855,19.39,2.62
"1618","September","A18",NA,1,32.71,22.01125,16.963125,8.1,20.9725,14.54125,24.8,11.8525,16.1825,4.93,2.86,5.03,4.98,2.7855,19.63,1.57
"1619","September","A19","D",1,39.11,22.01125,16.963125,9.24,20.9725,14.54125,29.52,11.8525,16.1825,6.22,2.86,5.03,6.27,2.7855,22.14,2.83
"1620","September","A20",NA,1,36.59,22.01125,16.963125,7.69,20.9725,14.54125,27.1,11.8525,16.1825,6.21,2.86,5.03,4.94,2.7855,19.34,3.16
"1621","September","A21",NA,1,39.52,22.01125,16.963125,7.73,20.9725,14.54125,27.06,11.8525,16.1825,5.99,2.86,5.03,5.78,2.7855,22.63,3.35
"1622","September","A22",NA,1,38.43,22.01125,16.963125,7.21,20.9725,14.54125,30.03,11.8525,16.1825,5.49,2.86,5.03,5.32,2.7855,18.5,2.6
"1623","September","A23",NA,1,37.4,22.01125,16.963125,6.92,20.9725,14.54125,26.64,11.8525,16.1825,5.58,2.86,5.03,5.62,2.7855,20.09,3.09
"1624","September","A24",NA,1,31.3,22.01125,16.963125,6.2,20.9725,14.54125,23.29,11.8525,16.1825,4.6,2.86,5.03,4.58,2.7855,17.33,2.24
